,ID,UUID,Trip ID,Comment,Rate,Created At,Updated At,User Old ID,Trip Old ID,Classe,Comms,Length,Tokens
3496,23194,cb68da9c-7c56-4e6f-8ef2-d2a51d454a54,37387.0,Did not unlock,1.0,2021-10-19T17:08:51.614Z,2021-10-19T17:08:51.614Z,6142df1410168f3d4813b47a,616efac010168f3d48379cca;;;;;;;;;;;;;;;;;,,did not unlock,14,"['did', 'not', 'unlock']"
3497,18900,2834b9c7-e71b-4273-9dfc-f1a9ef47f7a1,18654.0,Saha,5.0,2021-09-22T16:13:25.639Z,2021-09-22T16:13:25.639Z,60e4dbf4dcb3f87596e89a73,614b215010168f3d483e414d;;;;;;;;;;;;;;;;;,,saha,4,['saha']
3498,18901,61af0738-6902-4087-a5bd-1ac0b23fb801,30808.0,Top,5.0,2021-09-22T16:20:16.249Z,2021-09-22T16:20:16.249Z,613db8b110168f3d489da542,6148bda310168f3d48d28d99;;;;;;;;;;;;;;;;;,,top,3,['top']
3499,18902,cfac4091-db00-4939-b0b3-17879ad6abec,31346.0,Clc,5.0,2021-09-22T16:22:35.006Z,2021-09-22T16:22:35.006Z,6149fb5710168f3d48125e2d,614b3ee710168f3d48452f66;;;;;;;;;;;;;;;;;,,clc,3,['clc']
3500,18912,b876a9b9-5a1b-4aa1-9aff-00c06adf85a2,15723.0,Aucun amorti sur les pavés de Bourges cest une vraie galère jen ai mal à la tête,1.0,2021-09-22T17:55:57.179Z,2021-09-22T17:55:57.179Z,60d193e09485da0e5c6c5c51,614b6c0a10168f3d484ef63d;;;;;;;;;;;;;;;;;,,aucun amorti sur les paves de bourges cest une vraie galere jen ai mal a la tete,80,"['aucun', 'amorti', 'sur', 'les', 'paves', 'de', 'bourges', 'cest', 'une', 'vraie', 'galere', 'jen', 'ai', 'mal', 'a', 'la', 'tete']"
3501,18922,89ff77c0-f615-4993-9b1f-2d4469049679,31318.0,Trop bien,5.0,2021-09-22T18:55:17.81Z,2021-09-22T18:55:17.81Z,61484cad10168f3d48a9c415,614a5aad10168f3d4829c581;;;;;;;;;;;;;;;;;,,trop bien,9,"['trop', 'bien']"
3502,18925,c907eb38-32fe-40ee-99bc-5de648a8a025,29731.0,Frein gauche est cassé ,1.0,2021-09-22T19:12:21.683Z,2021-09-22T19:12:21.683Z,6130dd4cdcb3f87596daf876,614b7e7910168f3d4851a7e6;;;;;;;;;;;;;;;;;,,frein gauche est casse ,23,"['frein', 'gauche', 'est', 'casse']"
3503,18938,e140bf60-4d18-4ef0-abc6-2772c33f0c55,23151.0,Je ne l ai pas utilise,1.0,2021-09-22T21:12:55.794Z,2021-09-22T21:12:55.794Z,6101206edcb3f875967e4882,614b9bfc10168f3d48589b8e;;;;;;;;;;;;;;;;;,,je ne l ai pas utilise,22,"['je', 'ne', 'l', 'ai', 'pas', 'utilise']"
3504,18949,27a28ecf-bb04-480a-b37c-36cd22a61c83,22449.0,De la meeeeeeerde,1.0,2021-09-22T23:42:26.615Z,2021-09-22T23:42:26.615Z,60fc6f39dcb3f8759672b37e,614bbe1510168f3d485aaba7;;;;;;;;;;;;;;;;;,,de la meeeeeeerde,17,"['de', 'la', 'meeeeeeerde']"
3505,27645,13efa08b-e6c6-4ac6-85ab-ea820f45c82c,43698.0,Vélo bruyant ,4.0,2021-12-18T09:59:00.48995Z,2021-12-18T09:59:00.48995Z,,;;;;;;;;;;;;;;;;;,,velo bruyant ,13,"['velo', 'bruyant']"
3506,25507,2c32a456-74d8-4df8-a490-73e1c1672866,40512.0,Bien,0.0,2021-11-15T15:49:43.727081Z,2021-11-15T15:49:43.727081Z,,;;;;;;;;;;;;;;;;;,,bien,4,['bien']
3508,18958,c02b39dd-c38e-4a93-816e-4e548d73b924,28656.0,Manette de verrouillage cassée,4.0,2021-09-23T05:27:07.096Z,2021-09-23T05:27:07.096Z,61277353dcb3f87596e911e7,614c0e2d10168f3d485c0749;;;;;;;;;;;;;;;;;,,manette de verrouillage cassee,30,"['manette', 'de', 'verrouillage', 'cassee']"
3509,18965,a5c9b0d8-b5a2-4764-b5c1-acdb041a7b39,11782.0,Bien,5.0,2021-09-23T06:06:29.098Z,2021-09-23T06:06:29.098Z,603f713cbc080b1180c66055,6149f30a10168f3d480cece4;;;;;;;;;;;;;;;;;,,bien,4,['bien']
3510,18969,65175f04-d61d-4837-b4b3-2ba2dd104065,11783.0,Bien ,5.0,2021-09-23T06:21:15.844Z,2021-09-23T06:21:15.844Z,603f713cbc080b1180c66055,614c1b0510168f3d485dd373;;;;;;;;;;;;;;;;;,,bien ,5,['bien']
3511,18972,4ec5e3a7-43a3-4de8-b70c-d5dcbc773bd8,30253.0,RAS,4.0,2021-09-23T07:00:41.626Z,2021-09-23T07:00:41.626Z,61365c2cdcb3f87596812d1c,614c219e10168f3d485f28e7;;;;;;;;;;;;;;;;;,,ras,3,['ras']
3512,18980,6da9852c-82b8-4805-aa61-4b30bfd8141d,12017.0,Ok maivaisverrouillage du cadenas quigenere 1cminute de plus facturée.  Cadenas abîmé.  Freins ok,3.0,2021-09-23T10:29:26.396Z,2021-09-23T10:29:26.396Z,604897dcbc080b118026a108,614c557c10168f3d4867e68a;;;;;;;;;;;;;;;;;,,ok maivaisverrouillage du cadenas quigenere 1cminute de plus facturee.  cadenas abime.  freins ok,97,"['ok', 'maivaisverrouillage', 'du', 'cadenas', 'quigenere', '1cminute', 'de', 'plus', 'facturee', '.', 'cadenas', 'abime', '.', 'freins', 'ok']"
3513,18983,953eab62-3c61-4cf8-9387-debcae5846ad,31239.0,Vélo un peu poussif,3.0,2021-09-23T11:18:56.752Z,2021-09-23T11:18:56.752Z,61473c6410168f3d48610e4f,614c601f10168f3d486a408a;;;;;;;;;;;;;;;;;,,velo un peu poussif,19,"['velo', 'un', 'peu', 'poussif']"
3514,18993,3c46c9b9-9bea-44e2-897b-662a39c06e6f,9685.0,Toujours pas de frein arrière ,1.0,2021-09-23T12:16:44.841Z,2021-09-23T12:16:44.841Z,5fc662e2671fef5be637db1f,614c6f5a10168f3d486bfaf5;;;;;;;;;;;;;;;;;,,toujours pas de frein arriere ,30,"['toujours', 'pas', 'de', 'frein', 'arriere']"
3515,18998,c868516d-cbed-4155-98a2-529ba4cf8bce,31319.0,Trop bien ,5.0,2021-09-23T12:34:34.194Z,2021-09-23T12:34:34.194Z,61484cad10168f3d48a9c415,614c67f010168f3d486b43b0;;;;;;;;;;;;;;;;;,,trop bien ,10,"['trop', 'bien']"
3516,19003,fee1027b-dbfa-4e46-ac12-b6aa197cac76,31320.0,Trop bien ,5.0,2021-09-23T12:56:42.026Z,2021-09-23T12:56:42.026Z,61484cad10168f3d48a9c415,614c745510168f3d486cc5db;;;;;;;;;;;;;;;;;,,trop bien ,10,"['trop', 'bien']"
3517,19005,43aa815d-b5e6-47d2-8146-e0941feb7296,31203.0,That’s so cool ,5.0,2021-09-23T13:06:16.141Z,2021-09-23T13:06:16.141Z,6146239810168f3d480215bf,614c7a2110168f3d486dc684;;;;;;;;;;;;;;;;;,,thats so cool ,15,"['thats', 'so', 'cool']"
3518,27646,4f305185-7555-417a-bc16-810ecd8239ee,43700.0,L’appli a beuguer et j’ai dû payer en plus en attendant la résolution du problème. Je vais arrêter de prendre ces vélos à causes de ces problèmes ,1.0,2021-12-18T10:06:05.291996Z,2021-12-18T10:06:05.291996Z,,;;;;;;;;;;;;;;;;;,,lappli a beuguer et jai du payer en plus en attendant la resolution du probleme. je vais arreter de prendre ces velos a causes de ces problemes ,146,"['lappli', 'a', 'beuguer', 'et', 'jai', 'du', 'payer', 'en', 'plus', 'en', 'attendant', 'la', 'resolution', 'du', 'probleme', '.', 'je', 'vais', 'arreter', 'de', 'prendre', 'ces', 'velos', 'a', 'causes', 'de', 'ces', 'problemes']"
3519,24363,93b02738-86c3-400d-b93f-6e3a25f43fbb,38906.0,Je ,1.0,2021-11-01T21:05:00.885138Z,2021-11-01T21:05:00.885138Z,,;;;;;;;;;;;;;;;;;,,je ,3,['je']
3520,19021,ee9a87b7-12f7-4320-8911-9409a16be009,31347.0,Niquel,5.0,2021-09-23T14:30:13.075Z,2021-09-23T14:30:13.075Z,6149fb5710168f3d48125e2d,614c8eaa10168f3d487117c5;;;;;;;;;;;;;;;;;,,niquel,6,['niquel']
3521,19033,68560990-1b26-4dc4-a92f-e5b56819a5a0,28309.0,bien ,5.0,2021-09-23T14:59:04.715Z,2021-09-23T14:59:04.715Z,612397dcdcb3f87596fb3dde,614c213f10168f3d485ef1d5;;;;;;;;;;;;;;;;;,,bien ,5,['bien']
3522,19035,07727d68-5269-4ac7-b469-4e9b7676fa63,24112.0,Super,5.0,2021-09-23T15:14:50.888Z,2021-09-23T15:14:50.888Z,61067adfdcb3f87596a9b2ea,614c210210168f3d485edb00;;;;;;;;;;;;;;;;;,,super,5,['super']
3523,19044,70c7571a-53f3-40c7-92b4-dc1fc0f3b85a,16644.0,Vélo légèrement endommagé ,4.0,2021-09-23T16:03:38.001Z,2021-09-23T16:03:38.001Z,60d788749485da0e5c7c4cab,614ca41e10168f3d48755d39;;;;;;;;;;;;;;;;;,,velo legerement endommage ,26,"['velo', 'legerement', 'endommage']"
3524,19053,16080291-7e04-416e-8f66-8662fcda4141,31379.0,Moncul,3.0,2021-09-23T17:03:48.769Z,2021-09-23T17:03:48.769Z,614ca10210168f3d48746379,614ca43010168f3d4875646a;;;;;;;;;;;;;;;;;,,moncul,6,['moncul']
3525,19065,d4d465d6-1c2c-4e55-b16b-301017e1916e,31382.0,Top,5.0,2021-09-23T18:51:43.229Z,2021-09-23T18:51:43.229Z,614ca3eb10168f3d48755258,614cca9b10168f3d4881bf57;;;;;;;;;;;;;;;;;,,top,3,['top']
3526,19066,d003637a-f6e5-4be3-b2db-8bb1a1498e82,14865.0,plus de batterie,1.0,2021-09-23T19:03:31.271Z,2021-09-23T19:03:31.271Z,60b936f3bf06287b8ce152a6,614ccef510168f3d4883b983;;;;;;;;;;;;;;;;;,,plus de batterie,16,"['plus', 'de', 'batterie']"
3527,27647,2f6d5966-74c6-478a-9801-aa7a0d17c07a,43702.0,La pedale était déjà cassé avant l’utilisation ,1.0,2021-12-18T10:08:09.203051Z,2021-12-18T10:08:09.203051Z,,;;;;;;;;;;;;;;;;;,,la pedale etait deja casse avant lutilisation ,47,"['la', 'pedale', 'etait', 'deja', 'casse', 'avant', 'lutilisation']"
3528,24364,fbc46c22-b14a-4368-bb7f-9e1bd7471d44,38908.0,Pas de batterie dans le 131,1.0,2021-11-01T21:39:16.511445Z,2021-11-01T21:39:16.511445Z,,;;;;;;;;;;;;;;;;;,,pas de batterie dans le 131,27,"['pas', 'de', 'batterie', 'dans', 'le', '131']"
3529,19068,18a21e51-94e2-44ef-bb4f-417fc5772281,11784.0,Bien ,5.0,2021-09-23T19:29:46.005Z,2021-09-23T19:29:46.005Z,603f713cbc080b1180c66055,614cd53310168f3d4886b964;;;;;;;;;;;;;;;;;,,bien ,5,['bien']
3530,19089,a570d96e-3eb5-4fc3-aa34-44a548f92463,4710.0,Pas dassistance électrique ,1.0,2021-09-23T21:01:59.907Z,2021-09-23T21:01:59.907Z,5e64248471b01206997b10ac,614ceb1810168f3d48901a91;;;;;;;;;;;;;;;;;,,pas dassistance electrique ,27,"['pas', 'dassistance', 'electrique']"
3531,19090,52e64dd2-474e-40b2-8de2-df3a7bcb2fd0,11785.0,Bien ,5.0,2021-09-23T21:02:05.951Z,2021-09-23T21:02:05.951Z,603f713cbc080b1180c66055,614cd65410168f3d48875a1f;;;;;;;;;;;;;;;;;,,bien ,5,['bien']
3532,19092,774befaf-92ac-4f10-947a-28e192a25e71,11786.0,Bien ,5.0,2021-09-23T21:06:28.611Z,2021-09-23T21:06:28.611Z,603f713cbc080b1180c66055,614ceb6210168f3d489039e8;;;;;;;;;;;;;;;;;,,bien ,5,['bien']
3533,19095,34baa048-2534-43c0-bd93-b9996e5a7d8a,4711.0,Guidon tordu ,4.0,2021-09-23T21:08:21.139Z,2021-09-23T21:08:21.139Z,5e64248471b01206997b10ac,614ceb7610168f3d48904f4c;;;;;;;;;;;;;;;;;,,guidon tordu ,13,"['guidon', 'tordu']"
3535,19103,44935202-76de-4bc4-9160-51899982db58,31119.0,Très Bon service,5.0,2021-09-23T22:52:53.099Z,2021-09-23T22:52:53.099Z,6143d4e810168f3d4858ddde,614d037310168f3d48964421;;;;;;;;;;;;;;;;;,,tres bon service,16,"['tres', 'bon', 'service']"
3536,19109,32357ad3-ff6d-4bf4-a667-1446819558f2,31380.0,Stop,3.0,2021-09-24T04:06:27.426Z,2021-09-24T04:06:27.426Z,614ca10210168f3d48746379,614cb37e10168f3d487b2ed0;;;;;;;;;;;;;;;;;,,stop,4,['stop']
3537,19124,2db26071-92f3-4f8d-a24b-f5056fa24b02,22464.0,Frein ne marche pas,3.0,2021-09-24T06:17:38.512Z,2021-09-24T06:17:38.512Z,60fc9ebbdcb3f8759680fc99,614d6c8610168f3d489c1e38;;;;;;;;;;;;;;;;;,,frein ne marche pas,19,"['frein', 'ne', 'marche', 'pas']"
3538,27648,35163d0e-de64-4b71-8f64-5f9d3adadcf3,43703.0,Le cadena s’ouvre pas ,1.0,2021-12-18T10:10:03.856115Z,2021-12-18T10:10:03.856115Z,,;;;;;;;;;;;;;;;;;,,le cadena souvre pas ,22,"['le', 'cadena', 'souvre', 'pas']"
3539,28130,0d254e61-f3d2-424d-a3fa-18f554f8a7f2,44421.0,Gros problème je ne l'utilise pas depuis un moment le compteurs tourné toujours malgré le cadena verouil,1.0,2021-12-29T14:38:35.033435Z,2021-12-29T14:38:35.033435Z,,;;;;;;;;;;;;;;;;;,,gros probleme je ne l'utilise pas depuis un moment le compteurs tourne toujours malgre le cadena verouil,104,"['gros', 'probleme', 'je', 'ne', ""l'utilise"", 'pas', 'depuis', 'un', 'moment', 'le', 'compteurs', 'tourne', 'toujours', 'malgre', 'le', 'cadena', 'verouil']"
3540,24365,d8f73b27-d6f7-491c-88f9-a71b13ffdfdf,38907.0,Bien roue arrière fait du bruit,4.0,2021-11-01T21:40:05.738195Z,2021-11-01T21:40:05.738195Z,,;;;;;;;;;;;;;;;;;,,bien roue arriere fait du bruit,31,"['bien', 'roue', 'arriere', 'fait', 'du', 'bruit']"
3541,19128,5d9448f2-d962-496b-99e0-e71616641dd3,20277.0,Pas de frein arrière ,2.0,2021-09-24T08:04:12.07Z,2021-09-24T08:04:12.07Z,60ec3298dcb3f87596353527,614d860410168f3d48a03fd9;;;;;;;;;;;;;;;;;,,pas de frein arriere ,21,"['pas', 'de', 'frein', 'arriere']"
3543,19144,da67c5d5-6f2a-4086-a438-c1359781c4cb,14925.0,Pédale droite voilée,5.0,2021-09-24T11:15:42.75Z,2021-09-24T11:15:42.75Z,60bb2228bf06287b8cef3e15,614db20210168f3d48a94ddf;;;;;;;;;;;;;;;;;,,pedale droite voilee,20,"['pedale', 'droite', 'voilee']"
3544,19155,d720cb22-2299-4213-b660-4814c1bc2370,20847.0,Nickel ,5.0,2021-09-24T12:29:33.539Z,2021-09-24T12:29:33.539Z,60f06dfcdcb3f8759617c7b0,614dc31110168f3d48b01fc7;;;;;;;;;;;;;;;;;,,nickel ,7,['nickel']
3545,19160,8235d397-6aad-447c-bb47-4711c2b27fa5,16572.0,Test,5.0,2021-09-24T13:03:56.493Z,2021-09-24T13:03:56.493Z,60d712b39485da0e5c4e8cd5,614dcc9610168f3d48b42b5a;;;;;;;;;;;;;;;;;,,test,4,['test']
3546,19175,3220d8ef-fee2-43f9-a3a5-d36d000a7ff5,24113.0,Super,5.0,2021-09-24T14:15:38.797Z,2021-09-24T14:15:38.797Z,61067adfdcb3f87596a9b2ea,614c9a8b10168f3d4872fba5;;;;;;;;;;;;;;;;;,,super,5,['super']
3547,19177,8059072e-2924-4dcc-aa4b-ef99895cbace,24114.0,Super ,5.0,2021-09-24T14:27:30.827Z,2021-09-24T14:27:30.827Z,61067adfdcb3f87596a9b2ea,614ddd9210168f3d48b8c298;;;;;;;;;;;;;;;;;,,super ,6,['super']
3548,19179,10910ef2-6968-4a32-8f6d-264d7b695793,31328.0,Les freins sont très durs. En décente jai eu du mal à contrôler le vélo. Mais sinon jai trouvé que cétait une expérience très agréable. 👍,3.0,2021-09-24T14:50:20.571Z,2021-09-24T14:50:20.571Z,6148b9af10168f3d48d11801,614de17010168f3d48b98678;;;;;;;;;;;;;;;;;,,les freins sont tres durs. en decente jai eu du mal a controler le velo. mais sinon jai trouve que cetait une experience tres agreable. ,137,"['les', 'freins', 'sont', 'tres', 'durs', '.', 'en', 'decente', 'jai', 'eu', 'du', 'mal', 'a', 'controler', 'le', 'velo', '.', 'mais', 'sinon', 'jai', 'trouve', 'que', 'cetait', 'une', 'experience', 'tres', 'agreable', '.']"
3549,23781,023b88e8-ed96-4df1-86d3-84f48c4467c2,38092.0,Dureté du pédalier....déchargé ?,1.0,2021-10-25T18:14:47.923689Z,2021-10-25T18:14:47.923689Z,,;;;;;;;;;;;;;;;;;,,durete du pedalier....decharge ?,32,"['durete', 'du', 'pedalier', '....', 'decharge', '?']"
3550,19198,f8798011-81b9-4551-97c3-7cc7b1b1b6b5,31384.0,Top,5.0,2021-09-24T16:21:24.334Z,2021-09-24T16:21:24.334Z,614ca3eb10168f3d48755258,614df34a10168f3d48bc0700;;;;;;;;;;;;;;;;;,,top,3,['top']
3551,19230,d2fc2532-3be6-4528-b42e-21cce3d95632,27865.0,Dcc,1.0,2021-09-24T18:44:51.349Z,2021-09-24T18:44:51.349Z,611ff7dddcb3f8759611a754,6146fdc910168f3d484a5ab7;;;;;;;;;;;;;;;;;,,dcc,3,['dcc']
3553,26065,24e957b0-c7f9-4d8a-90be-9ceb4a7716d4,41343.0,Network problems locking,4.0,2021-11-23T14:57:22.790749Z,2021-11-23T14:57:22.790749Z,,;;;;;;;;;;;;;;;;;,,network problems locking,24,"['network', 'problems', 'locking']"
3554,27131,7852cce7-b49b-4dba-a74b-ab711672a425,42966.0,Assistance électrique se coupe,2.0,2021-12-10T20:39:30.567121Z,2021-12-10T20:39:30.567121Z,,;;;;;;;;;;;;;;;;;,,assistance electrique se coupe,30,"['assistance', 'electrique', 'se', 'coupe']"
3555,19242,120da371-9685-4106-be68-155bf8096b1f,31418.0,Top,5.0,2021-09-24T19:34:58.58Z,2021-09-24T19:34:58.58Z,614e243910168f3d48ce9e83,614e26a610168f3d48d033e8;;;;;;;;;;;;;;;;;,,top,3,['top']
3556,19246,608c5a6e-c1d0-4030-81eb-6409eae30b79,31369.0,Un pur plaisir merci,5.0,2021-09-24T19:54:13.942Z,2021-09-24T19:54:13.942Z,614b8cbf10168f3d48547994,614e2a8210168f3d48d21f44;;;;;;;;;;;;;;;;;,,un pur plaisir merci,20,"['un', 'pur', 'plaisir', 'merci']"
3557,19271,46b65219-80e9-4187-b963-dc7d49384622,19536.0,Long a déverrouiller,4.0,2021-09-24T23:51:08.407Z,2021-09-24T23:51:08.407Z,60e8a61bdcb3f875968cf249,614e620a10168f3d48d939ec;;;;;;;;;;;;;;;;;,,long a deverrouiller,20,"['long', 'a', 'deverrouiller']"
3558,19272,0421b7d2-896f-4489-a47c-43bfe114e2de,30864.0,Ça marche avec a52s,5.0,2021-09-24T23:56:40.392Z,2021-09-24T23:56:40.392Z,613e401c10168f3d48e5050a,614e638110168f3d48d99440;;;;;;;;;;;;;;;;;,,ca marche avec a52s,19,"['ca', 'marche', 'avec', 'a52s']"
3559,19275,a40db8d3-509d-40f5-814d-4bad4a626ad9,11791.0,Super ,4.0,2021-09-25T01:01:13.009Z,2021-09-25T01:01:13.009Z,603f93a5bc080b1180ca42f3,614e6fff10168f3d48daaccb;;;;;;;;;;;;;;;;;,,super ,6,['super']
3560,19277,44562805-e1ce-4270-b954-b3c2e73aaa7f,23594.0,Mauvais état général ,1.0,2021-09-25T02:00:42.167Z,2021-09-25T02:00:42.167Z,6103e027dcb3f87596b295bc,614e821810168f3d48dbbe59;;;;;;;;;;;;;;;;;,,mauvais etat general ,21,"['mauvais', 'etat', 'general']"
3561,19293,6a89e415-27ff-4002-8813-1064066fd89a,31214.0,Roule très très bien sa manque juste de frein ,5.0,2021-09-25T07:55:04.37Z,2021-09-25T07:55:04.37Z,61465cb410168f3d4827daf5,614ed06c10168f3d48df9199;;;;;;;;;;;;;;;;;,,roule tres tres bien sa manque juste de frein ,46,"['roule', 'tres', 'tres', 'bien', 'sa', 'manque', 'juste', 'de', 'frein']"
3562,19294,86bfe0bc-56cd-4450-a939-c0f4dc19bea9,31385.0,Ça ne fonctionne pas correctement ,1.0,2021-09-25T08:34:07.043Z,2021-09-25T08:34:07.043Z,614ca4d510168f3d48758e69,614edcc710168f3d48e36c31;;;;;;;;;;;;;;;;;,,ca ne fonctionne pas correctement ,34,"['ca', 'ne', 'fonctionne', 'pas', 'correctement']"
3563,19296,a71d127e-87e8-43b0-985d-8b2956c10863,17077.0,Super,5.0,2021-09-25T08:44:08.771Z,2021-09-25T08:44:08.771Z,60dcd60b33c14b0f7423f86e,614edadf10168f3d48e2b5a2;;;;;;;;;;;;;;;;;,,super,5,['super']
3564,29392,53b44322-6266-4c8f-a7da-2225ef518edf,46252.0,Afficher 18km et pas d’assistance électrique !,1.0,2022-01-17T23:10:27.198242Z,2022-01-17T23:10:27.198242Z,,;;;;;;;;;;;;;;;;;,,afficher 18km et pas dassistance electrique !,46,"['afficher', '18km', 'et', 'pas', 'dassistance', 'electrique', '!']"
3565,19300,79046115-aa55-445d-9d71-d92f2ae8e569,30051.0,Très cher mais pratique ,3.0,2021-09-25T08:56:16Z,2021-09-25T08:56:16Z,61348427dcb3f87596e68244,614ee22610168f3d48e566d8;;;;;;;;;;;;;;;;;,,tres cher mais pratique ,24,"['tres', 'cher', 'mais', 'pratique']"
3566,19301,2c038564-6a3b-48cc-bd8c-3302560f75a3,11792.0,Super,5.0,2021-09-25T09:20:28.874Z,2021-09-25T09:20:28.874Z,603f93a5bc080b1180ca42f3,614ee8d610168f3d48e701a3;;;;;;;;;;;;;;;;;,,super,5,['super']
3567,19307,9e168d8d-ac63-4cb8-a10a-7e46f8d8f798,8820.0,Super top,5.0,2021-09-25T10:28:40.262Z,2021-09-25T10:28:40.262Z,5f836a5ef9e5772952c08a93,6143c98510168f3d4858421e;;;;;;;;;;;;;;;;;,,super top,9,"['super', 'top']"
3568,19310,670e99bb-0321-4b13-aa5b-ec7a4c6a2136,31436.0,Pas assez de frein,5.0,2021-09-25T11:06:32.251Z,2021-09-25T11:06:32.251Z,614ef8f910168f3d48e9efdd,614efe3910168f3d48ebceb9;;;;;;;;;;;;;;;;;,,pas assez de frein,18,"['pas', 'assez', 'de', 'frein']"
3569,19319,e0a5886a-62c4-4805-b6d4-c9ad70f6506c,31183.0,Freins trop durs,3.0,2021-09-25T12:10:01.784Z,2021-09-25T12:10:01.784Z,6145d4ad10168f3d48dc776c,614f0dc110168f3d48f5721c;;;;;;;;;;;;;;;;;,,freins trop durs,16,"['freins', 'trop', 'durs']"
3570,19321,a9b30830-39e2-49ff-8b76-b27c1ba001ce,31437.0,Ils m’ont pris 3 fois la cotion et pas assez de frein il faudrai  aussi un port usb pour charger le téléphone si tu tombe en panne pour terminer le trajet c pas facile ,5.0,2021-09-25T12:12:04.094Z,2021-09-25T12:12:04.094Z,614ef8f910168f3d48e9efdd,614f0ed710168f3d48f5a6f4;;;;;;;;;;;;;;;;;,,ils mont pris 3 fois la cotion et pas assez de frein il faudrai  aussi un port usb pour charger le telephone si tu tombe en panne pour terminer le trajet c pas facile ,168,"['ils', 'mont', 'pris', '3', 'fois', 'la', 'cotion', 'et', 'pas', 'assez', 'de', 'frein', 'il', 'faudrai', 'aussi', 'un', 'port', 'usb', 'pour', 'charger', 'le', 'telephone', 'si', 'tu', 'tombe', 'en', 'panne', 'pour', 'terminer', 'le', 'trajet', 'c', 'pas', 'facile']"
3571,19331,643f0458-4352-4709-bdab-bcdabcaeb91c,31434.0,Top ,5.0,2021-09-25T13:01:18.85Z,2021-09-25T13:01:18.85Z,614ef70b10168f3d48e992af,614f0e9c10168f3d48f5982a;;;;;;;;;;;;;;;;;,,top ,4,['top']
3572,19345,ffec66ad-c3e1-4dd4-940f-3791be8b6180,20285.0,Hg y,3.0,2021-09-25T14:41:31.874Z,2021-09-25T14:41:31.874Z,60ec3298dcb3f87596353527,614d8d6610168f3d48a1f4dc;;;;;;;;;;;;;;;;;,,hg y,4,"['hg', 'y']"
3573,19322,5372f283-5d36-4067-91ae-f9992c653b9e,,Rappel vélo 258 frein avant us,4.0,2021-09-25T12:16:15.628Z,2021-09-25T12:16:15.628Z,61236391dcb3f87596ee1861,614f121a10168f3d48f64f4a;;;;;;;;;;;;;;;;;,,rappel velo 258 frein avant us,30,"['rappel', 'velo', '258', 'frein', 'avant', 'us']"
3574,19334,9172bead-6360-4ced-90bc-31c26e028a62,,Frein bcp trop dur ,3.0,2021-09-25T13:27:10.669Z,2021-09-25T13:27:10.669Z,6137f111dcb3f87596072703,614f185c10168f3d48f95af2;;;;;;;;;;;;;;;;;,,frein bcp trop dur ,19,"['frein', 'bcp', 'trop', 'dur']"
3575,19342,1b9767c8-8dfb-483d-9be3-e2089b0c15bd,,Le vélo a qqs petits problèmes: frein et bruit bizarre…,2.0,2021-09-25T14:18:24.639Z,2021-09-25T14:18:24.639Z,614dc09c10168f3d48af01a8,614f26c710168f3d48fdb15f;;;;;;;;;;;;;;;;;,,le velo a qqs petits problemes: frein et bruit bizarre...,55,"['le', 'velo', 'a', 'qqs', 'petits', 'problemes', ':', 'frein', 'et', 'bruit', 'bizarre', '...']"
3576,19346,c02cf0f5-a5a0-42f5-9955-5214e834e4c7,,Jj ,2.0,2021-09-25T14:42:53.636Z,2021-09-25T14:42:53.636Z,60ec3298dcb3f87596353527,614f351910168f3d48031817;;;;;;;;;;;;;;;;;,,jj ,3,['jj']
3577,19347,898823c3-36dd-4f55-8dce-50e728128719,,55555,1.0,2021-09-25T14:48:26.648Z,2021-09-25T14:48:26.648Z,612f3c6ddcb3f8759663e9fc,614f2aaa10168f3d48ff373d;;;;;;;;;;;;;;;;;,,55555,5,['55555']
3578,19351,1756826c-0ef5-44a3-96a2-cf937ad6d03a,,Tres très bien,5.0,2021-09-25T15:05:58.022Z,2021-09-25T15:05:58.022Z,614dc60510168f3d48b2053c,614f38a410168f3d480455fa;;;;;;;;;;;;;;;;;,,tres tres bien,14,"['tres', 'tres', 'bien']"
3579,19352,c98922dd-aff9-4478-b220-3e9229763ae8,,Vélo 67 la batterie ne s’est as déclenché ,3.0,2021-09-25T15:50:37.375Z,2021-09-25T15:50:37.375Z,61236391dcb3f87596ee1861,614f444a10168f3d48065035;;;;;;;;;;;;;;;;;,,velo 67 la batterie ne sest as declenche ,42,"['velo', '67', 'la', 'batterie', 'ne', 'sest', 'as', 'declenche']"
3580,19356,8cecb820-fa03-441c-9ce9-75012842d92e,,Top,4.0,2021-09-25T16:14:15.991Z,2021-09-25T16:14:15.991Z,614ef70b10168f3d48e992af,614f430410168f3d4805b9d2;;;;;;;;;;;;;;;;;,,top,3,['top']
3581,19357,71fe6b23-65c0-458a-a671-4e3661e78f4a,,Coo,5.0,2021-09-25T16:16:55.012Z,2021-09-25T16:16:55.012Z,614ef8f910168f3d48e9efdd,614f455510168f3d480696d4;;;;;;;;;;;;;;;;;,,coo,3,['coo']
3582,19361,c9de43d6-c3b7-4100-a29f-c6a9b7ecb6f5,,Plus de batterie ,5.0,2021-09-25T16:41:24.196Z,2021-09-25T16:41:24.196Z,614ef70b10168f3d48e992af,614f4bb810168f3d480771bb;;;;;;;;;;;;;;;;;,,plus de batterie ,17,"['plus', 'de', 'batterie']"
